anno1,anno2,anno3,anno4,anno5,anno6,anno7,anno8,anno9,anno10,anno11,anno12,anno13,anno14,anno15,anno16,anno17,anno18,anno19,anno20
0.00038882081837785296,0.0009971757152355872,0.0015076509304081762,0.0019602191589628837,0.002402165408702197,0.002798498997923109,0.0031417567552901858,0.00347891478943059,0.003861634951763081,0.004185517010277863,0.004469744394431235,0.004763578222453169,0.005133489743827834,0.005478234341494474,0.005758165288847439,0.006023502577742999,0.00627123581282187,0.006486159224421563,0.00666221013973918,0.006812630097817061
0.0003130505113090246,0.0008280974746791551,0.001284718844153662,0.0017306231057819014,0.0021305062059649347,0.0024768381341965153,0.002817015710890707,0.0032031634641429946,0.0035299461673379104,0.003816719054176963,0.004113184418919404,0.004486408818727399,0.004834240903202702,0.005116678874924253,0.00538439248932239,0.005634344390337001,0.005851192627452966,0.0060288202313753545,0.006180587330610683,0.006331546347595846
0.00029372986995315027,0.0007986923693170973,0.001291803172887149,0.0017340206931801881,0.002117017740144101,0.002493208892898856,0.0029202369464269864,0.0032816151507456177,0.003598747819886164,0.003926599080389961,0.004339335623945827,0.004723991644179299,0.005036330473787579,0.005332386122685079,0.0056087996790684805,0.005848604986303139,0.006045037489967831,0.0062128717151581315,0.006379812308862885,0.006501879798260827
0.00027656800050770665,0.0007868247342635126,0.001244418577028028,0.0016407327944555578,0.002030004470279233,0.00247188069411745,0.0028458243612429017,0.003173984033980488,0.0035132349936659157,0.003940322778179562,0.004338353652950198,0.004661552799809676,0.004967902584326073,0.005253927302147905,0.005502070867287788,0.005705333515353423,0.0058790034956864995,0.006051748772119977,0.00617806066386322,0.0062965061479978825
0.00029452472367116276,0.000767966838495688,0.0011780069738706615,0.0015807606567651447,0.0020379407897860766,0.0024248355948375076,0.0027643607259502517,0.0031153612788409357,0.0035572407907991373,0.003969057038103499,0.0043034498408435875,0.004620409721643645,0.004916340598859016,0.005173078350289778,0.0053833807822098465,0.005563065636083064,0.0057417937599286905,0.0058724803285964905,0.0059950280450634455,0.006096423665781738
0.0002571667228522918,0.0006947932702377487,0.001124643151958979,0.0016125811509165938,0.002025505211584927,0.0023878726923769883,0.002762487630867011,0.0032340956235865476,0.003673617774997979,0.00403050763798631,0.004368791738315629,0.004684632059512676,0.00495864244544576,0.005183093466816584,0.00537486704075243,0.005565619518403709,0.005705098332553063,0.005835890734127023,0.005944107983090647,0.006027173326248438
0.0002451105018834061,0.0007128811489885354,0.0012438643671428384,0.0016932160205402197,0.0020875510621161685,0.0024952140152640083,0.0030084266164889083,0.003486722807613833,0.003875097003476888,0.00424322406188805,0.00458692738183929,0.004885110587167164,0.005129362368951131,0.0053380539438293816,0.005545634342713178,0.005697417786018652,0.005839748513377939,0.005957512539211681,0.006047905792701346,0.006124911034187397
0.000277918238807649,0.0008352558491743797,0.0013069102596270624,0.0017208174081801769,0.002148713975104135,0.0026873989560928548,0.003189434514082202,0.003597084961120463,0.003983483340638717,0.0043442457535876515,0.004657228743307366,0.004913603520763578,0.00513265312472397,0.005350536401478016,0.005509853341623805,0.005659248397354419,0.005782857427736754,0.00587773718696591,0.005958564444416216,0.006039373178788544
0.00033013464666374354,0.0008384571506978105,0.0012845429150356968,0.0017457056849493862,0.0023262699547903455,0.002867335544967598,0.003306678189532742,0.0037231165551634394,0.0041119259228858075,0.004449241324859253,0.0047255475905478095,0.004961626890826054,0.0051964491894672645,0.005368151995918762,0.005529161555325635,0.005662380391941339,0.005764636441550258,0.005851747497846566,0.005938838591014847,0.006010860058486518
0.00029128245601260606,0.0007793594062194313,0.0012839325988262165,0.0019191468577784412,0.002511144326040041,0.0029918434094852037,0.0034474821760525037,0.003872891156972232,0.004241958914373887,0.004544274590554397,0.004802576634910804,0.005059503352873822,0.005247368980550125,0.005423534778681103,0.0055692938427077295,0.005681175513954061,0.005776486555205299,0.00587177575414857,0.005950576785257841,0.006023813910508859
