,implicita,realizzata,premio
2008-01-02,23.17,23.870925411470843,-0.7009254114708412
2008-01-03,22.49,24.042721975683296,-1.5527219756832977
2008-01-04,23.94,24.654043076136713,-0.7140430761367114
2008-01-07,23.79,24.704626287398167,-0.9146262873981676
2008-01-08,25.43,24.31208094754549,1.1179190524545106
2008-01-09,24.12,23.88746365774325,0.23253634225675057
2008-01-10,23.45,23.735141036025137,-0.28514103602513785
2008-01-11,23.68,23.482656578845678,0.19734342115432213
2008-01-14,22.9,23.80135038185868,-0.9013503818586805
2008-01-15,23.34,22.796749768333296,0.543250231666704
2008-01-16,24.38,22.740271766186172,1.6397282338138268
2008-01-17,28.46,20.423918331211663,8.036081668788338
2008-01-18,27.18,20.4267971057629,6.7532028942370985
2008-01-22,31.01,20.662827492867564,10.347172507132438
2008-01-23,29.02,19.588822322947436,9.431177677052563
2008-01-24,27.78,19.912031538745705,7.867968461254296
2008-01-25,29.08,19.25457244396778,9.825427556032217
2008-01-28,27.78,18.460960971737187,9.319039028262814
2008-01-29,27.32,18.67402366925789,8.645976330742112
2008-01-30,27.62,20.771349498768828,6.848650501231173
2008-01-31,26.2,19.807628833356212,6.3923711666437875
2008-02-01,24.02,18.912922566330263,5.107077433669737
2008-02-04,25.99,18.886522178527322,7.103477821472676
2008-02-05,28.24,17.593769351676865,10.646230648323133
2008-02-06,28.97,17.60971209304696,11.36028790695304
2008-02-07,27.66,18.09439581749014,9.565604182509862
2008-02-08,28.01,22.378466435392845,5.631533564607157
2008-02-11,27.6,22.376278510958972,5.223721489041029
2008-02-12,26.33,22.39326148643838,3.936738513561618
2008-02-13,24.88,22.58632240981264,2.2936775901873574
2008-02-14,25.54,22.5035677171422,3.036432282857799
2008-02-15,25.02,27.138613081732903,-2.118613081732903
2008-02-19,25.59,28.26485520925244,-2.6748552092524385
2008-02-20,24.4,29.36506291496758,-4.965062914967582
2008-02-21,25.12,29.719672272755705,-4.599672272755704
2008-02-22,24.06,29.670646100144232,-5.610646100144233
2008-02-25,23.03,29.311902701803653,-6.281902701803652
2008-02-26,21.9,29.35541926118591,-7.455419261185913
2008-02-27,22.69,29.432665526588053,-6.742665526588052
2008-02-28,23.53,29.440614803363136,-5.910614803363135
2008-02-29,26.54,30.39876971194729,-3.8587697119472892
2008-03-03,26.28,30.40277618902596,-4.122776189025959
2008-03-04,25.52,30.351099485850654,-4.831099485850654
2008-03-05,24.6,30.31661722554157,-5.716617225541569
2008-03-06,27.55,29.04302463587434,-1.4930246358743382
2008-03-07,27.49,28.838486784157098,-1.3484867841570995
2008-03-10,29.38,28.29173589584074,1.0882641041592578
2008-03-11,26.36,25.736421662694365,0.6235783373056343
2008-03-12,27.22,26.666367581656186,0.5536324183438133
2008-03-13,27.29,26.63970270104387,0.6502972989561293
2008-03-14,31.16,25.515294236986648,5.644705763013352
2008-03-17,32.24,25.99282362499318,6.247176375006823
2008-03-18,25.79,22.14941263329581,3.640587366704189
2008-03-19,29.84,20.759679188272717,9.080320811727283
2008-03-20,26.62,19.555904479210458,7.064095520789543
2008-03-24,25.73,19.16997026601773,6.560029733982269
2008-03-25,25.72,19.153540664848467,6.5664593351515315
2008-03-26,26.08,18.95083006097632,7.129169939023679
2008-03-27,25.88,18.433161421742163,7.446838578257836
2008-03-28,25.71,18.058813914540554,7.651186085459447
2008-03-31,25.61,18.157728932881547,7.452271067118453
2008-04-01,22.68,14.19361264794851,8.486387352051489
2008-04-02,23.43,15.216820955771404,8.213179044228596
2008-04-03,23.21,15.218043238209166,7.991956761790835
2008-04-04,22.45,15.339365045529227,7.110634954470772
2008-04-07,22.42,15.49438866170601,6.925611338293992
2008-04-08,22.36,16.65042702155125,5.709572978448751
2008-04-09,22.81,16.230075785405432,6.579924214594566
2008-04-10,21.98,16.336528394980494,5.643471605019506
2008-04-11,23.46,14.716973873728373,8.743026126271628
2008-04-14,23.82,14.555366020818694,9.264633979181307
2008-04-15,22.78,14.543043697933506,8.236956302066496
2008-04-16,20.53,12.90594746618797,7.624052533812032
2008-04-17,20.37,12.863898320493817,7.506101679506184
2008-04-18,20.13,11.721308800641838,8.408691199358161
2008-04-21,20.5,12.123331225368872,8.376668774631128
2008-04-22,20.87,12.927403451583153,7.942596548416848
2008-04-23,20.26,12.955610367713438,7.304389632286563
2008-04-24,20.06,13.544956256850893,6.515043743149105
2008-04-25,19.59,13.571278495410969,6.018721504589031
2008-04-28,19.64,13.679359634135077,5.960640365864924
2008-04-29,20.24,13.754459640422228,6.4855403595777705
2008-04-30,20.79,13.709603933010023,7.080396066989977
2008-05-01,18.88,12.93314346939692,5.946856530603078
2008-05-02,18.18,12.984786482649774,5.195213517350226
2008-05-05,18.9,12.926238431964817,5.973761568035181
2008-05-06,18.21,14.436108894020027,3.773891105979974
2008-05-07,19.73,16.70661545616,3.023384543839999
2008-05-08,19.4,16.63823908951919,2.7617609104808096
2008-05-09,19.41,16.57458415767962,2.83541584232038
2008-05-12,17.79,16.895024119544917,0.8949758804550818
2008-05-13,17.98,16.95926649357231,1.020733506427689
2008-05-14,17.66,17.911502449543544,-0.25150244954354406
2008-05-15,16.3,17.464879043383167,-1.1648790433831664
2008-05-16,16.47,17.486179685683332,-1.0161796856833334
2008-05-19,17.01,17.67258215428647,-0.6625821542864685
2008-05-20,17.58,17.655156753764732,-0.07515675376473396
2008-05-21,18.59,17.90903012449319,0.6809698755068112
2008-05-22,18.05,17.78867954627337,0.26132045372662915
2008-05-23,19.55,17.446768182101934,2.1032318178980667
2008-05-27,19.64,17.396568627174855,2.243431372825146
2008-05-28,19.07,19.443706436788354,-0.37370643678835336
2008-05-29,18.14,19.129570826341215,-0.9895708263412146
2008-05-30,17.83,19.009978432391893,-1.179978432391895
2008-06-02,19.83,19.03961764321975,0.790382356780249
2008-06-03,20.24,19.88052111993056,0.35947888006943884
2008-06-04,20.8,19.841438455918592,0.9585615440814088
2008-06-05,18.63,17.873465248798436,0.7565347512015634
2008-06-06,23.56,17.6041165640314,5.955883435968598
2008-06-09,23.12,18.52660033573362,4.593399664266382
2008-06-10,23.18,18.90179356569119,4.27820643430881
2008-06-11,24.12,18.4363054867293,5.6836945132707015
2008-06-12,23.33,18.37648279731475,4.953517202685248
2008-06-13,21.22,16.997252719189806,4.222747280810193
2008-06-16,20.95,19.91998493975347,1.0300150602465301
2008-06-17,21.13,20.608772889233478,0.521227110766521
2008-06-18,22.24,20.499598044839924,1.740401955160074
2008-06-19,21.58,20.438551807797065,1.1414481922029331
2008-06-20,22.87,20.467379900710412,2.4026200992895888
2008-06-23,22.64,20.53312737991961,2.1068726200803916
2008-06-24,22.42,21.84822647264543,0.5717735273545728
2008-06-25,21.14,21.7681979042824,-0.6281979042823984
2008-06-26,23.93,20.428409629729,3.501590370271
2008-06-27,23.44,22.075706104222444,1.364293895777557
2008-06-30,23.95,22.79280149520905,1.1571985047909479
2008-07-01,23.65,23.141793361794676,0.5082066382053227
2008-07-02,25.92,22.091331331542786,3.8286686684572153
2008-07-03,24.79,22.427309245649692,2.3626907543503073
2008-07-07,25.78,24.02025894947854,1.7597410505214626
2008-07-08,23.15,23.271887761846997,-0.1218877618469989
2008-07-09,25.23,22.924934023896427,2.305065976103574
2008-07-10,25.59,24.090282688254273,1.4997173117457265
2008-07-11,27.49,23.86649869587082,3.623501304129178
2008-07-14,28.48,23.94567852452721,4.53432147547279
2008-07-15,28.54,23.581078855726755,4.958921144273244
2008-07-16,25.1,22.206026209117283,2.8939737908827183
2008-07-17,25.01,21.96983386373242,3.040166136267583
2008-07-18,24.05,22.669936920953354,1.3800630790466464
2008-07-21,23.05,22.990042192218876,0.05995780778112447
2008-07-22,21.18,22.566557557589597,-1.3865575575895974
2008-07-23,21.31,22.54288180335434,-1.232881803354342
2008-07-24,23.44,21.210618095661516,2.229381904338485
2008-07-25,22.91,22.36799678111574,0.5420032188842612
2008-07-28,24.23,21.383060585426115,2.8469394145738853
2008-07-29,22.03,20.1707649830145,1.859235016985501
2008-07-30,21.21,20.097504322676585,1.112495677323416
2008-07-31,22.94,20.162243922738462,2.7777560772615395
2008-08-01,22.57,20.155475682801534,2.4145243171984667
2008-08-04,23.49,19.74134949794476,3.748650502055238
2008-08-05,21.14,20.164350721012678,0.9756492789873228
2008-08-06,20.23,20.134144133784396,0.09585586621560438
2008-08-07,21.15,20.30296037527543,0.8470396247245695
2008-08-08,20.66,21.819619611716533,-1.1596196117165327
2008-08-11,20.12,21.742985075651525,-1.622985075651524
2008-08-12,21.17,22.118716056769767,-0.948716056769765
2008-08-13,21.55,22.170932321397867,-0.6209323213978664
2008-08-14,20.34,26.536365990843684,-6.196365990843685
2008-08-15,19.58,27.350164898954542,-7.770164898954544
2008-08-18,20.98,30.94624888415404,-9.96624888415404
2008-08-19,21.28,35.12801616943384,-13.84801616943384
2008-08-20,20.42,38.34929464801151,-17.929294648011506
2008-08-21,19.82,40.654306044993625,-20.834306044993625
2008-08-22,18.81,40.59073539614681,-21.780735396146813
2008-08-25,20.97,40.184989734974494,-19.214989734974495
2008-08-26,20.49,40.717341268801,-20.227341268801002
2008-08-27,19.76,40.54598870418633,-20.785988704186327
2008-08-28,19.43,48.56254235519395,-29.132542355193948
2008-08-29,20.65,52.20381020576952,-31.553810205769523
2008-09-02,21.99,52.20417224705325,-30.214172247053252
2008-09-03,21.43,53.82131548002154,-32.39131548002154
2008-09-04,24.03,53.274932191416305,-29.244932191416304
2008-09-05,23.06,54.431476187955866,-31.371476187955867
2008-09-08,22.64,56.28252019943676,-33.64252019943676
2008-09-09,25.47,55.663941649868875,-30.193941649868876
2008-09-10,24.52,59.443893883224106,-34.92389388322411
2008-09-11,24.39,58.71303466863221,-34.32303466863221
2008-09-12,25.66,73.56454227411469,-47.90454227411469
2008-09-15,31.7,72.46487010959177,-40.76487010959177
2008-09-16,30.3,76.92230495766495,-46.62230495766495
2008-09-17,36.22,78.27604231180833,-42.056042311808326
2008-09-18,33.1,75.93297149460179,-42.832971494601786
2008-09-19,32.07,76.18817231040529,-44.11817231040529
2008-09-22,33.85,75.80495392782723,-41.954953927827226
2008-09-23,35.72,77.5527469532834,-41.832746953283404
2008-09-24,35.19,77.67262065876243,-42.48262065876243
2008-09-25,32.82,77.23853157589163,-44.41853157589163
2008-09-26,34.74,77.29733966961612,-42.55733966961612
2008-09-29,46.72,82.80426148453958,-36.08426148453958
2008-09-30,39.39,80.2496691581966,-40.859669158196596
2008-10-01,39.81,81.41302770441601,-41.60302770441601
2008-10-02,45.26,80.97226265827088,-35.71226265827088
2008-10-03,45.14,80.9179502953455,-35.777950295345505
2008-10-06,52.05,81.04832410358654,-28.99832410358654
2008-10-07,53.68,80.46124383826046,-26.78124383826046
2008-10-08,57.53,82.04771148545221,-24.51771148545221
2008-10-09,63.92,78.35947396454374,-14.439473964543737
2008-10-10,69.95,78.4350658825503,-8.485065882550302
2008-10-13,54.99,67.43471331591769,-12.444713315917689
2008-10-14,55.13,69.3667003684045,-14.236700368404492
2008-10-15,69.25,67.3121983001596,1.9378016998404064
2008-10-16,67.61,67.08901370567321,0.5209862943267893
2008-10-17,70.33,67.48761841997396,2.842381580026043
2008-10-20,52.97,65.19117762397,-12.221177623970007
2008-10-21,53.11,67.69924549062574,-14.589245490625743
2008-10-22,69.65,68.54946564343159,1.1005343565684171
2008-10-23,67.8,72.57003100454077,-4.770031004540769
2008-10-24,79.13,75.4759418622915,3.654058137708489
2008-10-27,80.06,74.56939184410723,5.490608155892772
2008-10-28,66.96,67.41690440831593,-0.4569044083159355
2008-10-29,69.96,67.53105241294563,2.428947587054367
2008-10-30,62.9,73.17773595841845,-10.277735958418454
2008-10-31,59.89,74.43064530151548,-14.540645301515482
2008-11-03,53.68,75.22617416830401,-21.546174168304013
2008-11-04,47.73,74.25024929251087,-26.520249292510876
2008-11-05,54.56,74.04493338507375,-19.484933385073745
2008-11-06,63.68,73.42202966412744,-9.742029664127436
2008-11-07,56.1,73.26206467197065,-17.162064671970647
2008-11-10,59.98,73.26329804206203,-13.283298042062036
2008-11-11,61.44,73.56390609531287,-12.123906095312876
2008-11-12,66.46,71.22311619130414,-4.7631161913041495
2008-11-13,59.83,67.32682051010586,-7.496820510105863
2008-11-14,66.31,67.94603299678364,-1.6360329967836407
2008-11-17,69.15,67.31413076019038,1.8358692398096252
2008-11-18,67.64,67.74302916167841,-0.10302916167840692
2008-11-19,74.26,63.38635342090605,10.873646579093958
2008-11-20,80.86,58.54170308421176,22.31829691578824
2008-11-21,72.67,55.496621518791656,17.173378481208346
2008-11-24,64.7,51.36406642780543,13.33593357219457
2008-11-25,60.9,51.31979618042154,9.580203819578458
2008-11-26,54.92,49.57879909800166,5.3412009019983415
2008-11-28,55.84,50.20096413416788,5.6390358658321205
2008-12-01,68.51,38.249260385006245,30.26073961499376
2008-12-02,62.98,37.39803898602182,25.58196101397818
2008-12-03,60.72,36.675160531346116,24.044839468653883
2008-12-04,63.64,34.68494255437088,28.955057445629123
2008-12-05,59.93,34.69891006933804,25.23108993066196
2008-12-08,58.49,32.22390665329095,26.26609334670905
2008-12-09,58.91,32.20589635454988,26.704103645450118
2008-12-10,55.73,32.91615165841854,22.813848341581455
2008-12-11,55.78,31.253607791741565,24.526392208258436
2008-12-12,54.28,33.2510739676181,21.028926032381904
2008-12-15,56.76,32.900861994786844,23.859138005213154
2008-12-16,52.37,27.19688217424949,25.173117825750506
2008-12-17,49.84,32.324630856361075,17.515369143638928
2008-12-18,47.34,35.65280073149948,11.687199268500521
2008-12-19,44.93,35.9271679930385,9.002832006961498
2008-12-22,44.56,35.52505876138715,9.034941238612852
2008-12-23,45.02,35.51008138543208,9.509918614567923
2008-12-24,44.21,35.68413597104475,8.525864028955247
2008-12-26,43.38,37.49008348883754,5.889916511162461
2008-12-29,43.9,39.13349920464576,4.76650079535424
2008-12-30,41.63,38.62332093437863,3.0066790656213698
2008-12-31,40.0,37.96810398215864,2.031896017841362
2009-01-02,39.19,36.44874483435623,2.7412551656437643
2009-01-05,39.08,36.445162641975,2.6348373580249955
2009-01-06,38.56,36.875232338251244,1.684767661748758
2009-01-07,43.39,37.27883742822474,6.11116257177526
2009-01-08,42.56,37.21639477434656,5.343605225653441
2009-01-09,42.82,39.73832356806223,3.0816764319377725
2009-01-12,45.84,39.22785285992607,6.612147140073937
2009-01-13,43.27,39.229287528580095,4.0407124714199085
2009-01-14,49.14,37.548728340651024,11.591271659348976
2009-01-15,51.0,40.368249404699355,10.631750595300645
2009-01-16,46.11,40.194407073621704,5.915592926378295
2009-01-20,56.65,36.081313169007714,20.568686830992284
2009-01-21,46.42,32.67293375257279,13.747066247427213
2009-01-22,47.29,34.120467171479504,13.169532828520495
2009-01-23,47.27,37.388042473496924,9.88195752650308
2009-01-26,45.69,37.37358050816124,8.316419491838758
2009-01-27,42.25,37.20349338435855,5.046506615641448
2009-01-28,39.66,34.875824291334126,4.78417570866587
2009-01-29,42.63,36.61876240399191,6.011237596008094
2009-01-30,44.84,36.29098400429521,8.549015995704792
2009-02-02,45.52,37.8400993656202,7.6799006343798055
2009-02-03,43.06,38.96603598006873,4.093964019931271
2009-02-04,43.85,39.143019301019834,4.706980698980168
2009-02-05,43.73,38.09420743367699,5.635792566323005
2009-02-06,43.37,44.098587732488795,-0.7285877324887977
2009-02-09,43.64,44.174455514471376,-0.5344555144713752
2009-02-10,46.67,45.08906785463645,1.5809321453635548
2009-02-11,44.53,45.08588337828161,-0.5558833782816066
2009-02-12,41.25,45.016942144041835,-3.7669421440418347
2009-02-13,42.93,46.70143980649858,-3.7714398064985772
2009-02-17,48.66,44.89027021527058,3.769729784729414
2009-02-18,48.46,45.03384460602947,3.4261553939705323
2009-02-19,47.08,45.38305366543782,1.6969463345621776
2009-02-20,49.3,51.02710573802916,-1.7271057380291595
2009-02-23,52.62,49.86675766480119,2.753242335198806
2009-02-24,45.49,48.21408010114897,-2.724080101148971
2009-02-25,44.67,48.58016755837724,-3.910167558377239
2009-02-26,44.66,48.866845202038654,-4.206845202038657
2009-02-27,46.35,50.065832660608066,-3.715832660608065
2009-03-02,52.65,46.47584404827962,6.17415595172038
2009-03-03,50.93,46.298658295894576,4.631341704105424
2009-03-04,47.56,46.63931774801179,0.920682251988211
2009-03-05,50.17,42.889837957259836,7.280162042740166
2009-03-06,49.33,43.35113147312313,5.978868526876866
2009-03-09,49.68,44.40379578369407,5.276204216305928
2009-03-10,44.37,39.87513661418613,4.494863385813865
2009-03-11,43.61,41.342259735046014,2.2677402649539857
2009-03-12,41.18,39.62734964642485,1.552650353575153
2009-03-13,42.36,40.73394211219935,1.6260578878006484
2009-03-16,43.74,40.56435035841209,3.17564964158791
2009-03-17,40.8,39.69742712065869,1.1025728793413094
2009-03-18,40.06,39.27451845662793,0.7854815433720717
2009-03-19,43.68,42.4205445509603,1.2594554490396987
2009-03-20,45.89,42.01870012268357,3.8712998773164315
2009-03-23,43.23,35.2029993040367,8.027000695963295
2009-03-24,42.93,34.374376503436515,8.555623496563484
2009-03-25,42.25,34.684890658613995,7.565109341386005
2009-03-26,40.36,33.881880113122534,6.478119886877465
2009-03-27,41.04,32.96067293002387,8.07932706997613
2009-03-30,45.54,30.757268409272104,14.782731590727895
2009-03-31,44.14,30.695054324760658,13.444945675239342
2009-04-01,42.28,30.399012483960853,11.880987516039148
2009-04-02,42.04,30.7319215149331,11.3080784850669
2009-04-03,39.7,30.753825127941532,8.94617487205847
2009-04-06,40.93,30.59507803552734,10.33492196447266
2009-04-07,40.39,29.563565414205495,10.826434585794505
2009-04-08,38.85,30.228271535104472,8.62172846489553
2009-04-09,36.53,28.961107713621864,7.568892286378137
2009-04-13,37.81,29.043780745626208,8.766219254373794
2009-04-14,37.67,30.078678827368865,7.591321172631137
2009-04-15,36.17,30.075020199494602,6.094979800505399
2009-04-16,35.79,29.894986201702928,5.895013798297072
2009-04-17,33.94,31.65500339598794,2.2849966040120577
2009-04-20,39.18,27.028693642127944,12.151306357872055
2009-04-21,37.14,26.425101702737265,10.714898297262735
2009-04-22,38.1,27.149607731972996,10.950392268027006
2009-04-23,37.15,27.144416000349096,10.005583999650902
2009-04-24,36.82,28.090859011429465,8.729140988570535
2009-04-27,38.32,28.703814380670874,9.616185619329126
2009-04-28,37.95,28.90814279748888,9.041857202511125
2009-04-29,36.08,28.1732298467891,7.9067701532109
2009-04-30,36.5,29.413511181088325,7.0864888189116755
2009-05-01,35.3,29.414392395560508,5.885607604439489
2009-05-04,34.53,27.913016318556622,6.616983681443379
2009-05-05,33.36,28.08540546262432,5.27459453737568
2009-05-06,32.45,27.74887024727328,4.701129752726722
2009-05-07,33.44,27.198949244410308,6.24105075558969
2009-05-08,32.05,25.943440789533067,6.10655921046693
2009-05-11,32.87,24.85085511607213,8.019144883927869
2009-05-12,31.8,24.824922960605704,6.9750770393942965
2009-05-13,33.65,22.07391764050976,11.57608235949024
2009-05-14,31.37,23.842465476540138,7.527534523459863
2009-05-15,33.12,24.066323358585713,9.053676641414285
2009-05-18,30.24,21.56509123560595,8.674908764394047
2009-05-19,28.8,21.698577833581826,7.101422166418175
2009-05-20,29.03,21.621555910711155,7.408444089288846
2009-05-21,31.35,23.527157074326016,7.822842925673985
2009-05-22,32.63,23.516244598149775,9.113755401850227
2009-05-26,30.62,21.521309439715992,9.098690560284009
2009-05-27,32.36,21.83823069756358,10.521769302436418
2009-05-28,31.67,21.408579588567022,10.26142041143298
2009-05-29,28.92,21.068921187379495,7.851078812620507
2009-06-01,30.04,18.849125178639163,11.190874821360836
2009-06-02,29.63,18.93838007856028,10.69161992143972
2009-06-03,31.02,20.869724483088152,10.150275516911847
2009-06-04,30.18,20.303713945975723,9.876286054024277
2009-06-05,29.62,21.140736978639346,8.479263021360655
2009-06-08,29.77,21.141364194394104,8.628635805605896
2009-06-09,28.27,21.080924078417652,7.189075921582347
2009-06-10,28.46,21.08069353697855,7.37930646302145
2009-06-11,28.11,22.929047952324776,5.180952047675223
2009-06-12,28.15,23.08764084959763,5.062359150402369
2009-06-15,30.81,24.135062461075353,6.674937538924645
2009-06-16,32.68,23.76427486796112,8.91572513203888
2009-06-17,31.54,23.76053282230869,7.779467177691309
2009-06-18,30.03,23.946730883358764,6.083269116641237
2009-06-19,27.99,23.94381423249037,4.046185767509627
2009-06-22,31.17,20.82209499546115,10.347905004538852
2009-06-23,30.58,21.942134809539567,8.637865190460431
2009-06-24,29.05,21.909953902279394,7.140046097720607
2009-06-25,26.36,20.95519219668501,5.404807803314988
2009-06-26,25.93,21.013130180913272,4.9168698190867275
2009-06-29,25.35,21.103939916518158,4.246060083481844
2009-06-30,26.35,21.026677340940207,5.323322659059794
2009-07-01,26.22,21.041795550760593,5.178204449239406
2009-07-02,27.95,17.8691242090934,10.0808757909066
2009-07-06,29.0,17.76575920134031,11.234240798659691
2009-07-07,30.85,15.673687504860101,15.1763124951399
2009-07-08,31.3,16.029963193969216,15.270036806030785
2009-07-09,29.78,16.23589726501149,13.54410273498851
2009-07-10,29.02,16.220220713665015,12.799779286334985
2009-07-13,26.31,16.227025605452404,10.082974394547595
2009-07-14,25.02,16.40917182553732,8.610828174462679
2009-07-15,25.89,13.832531221725402,12.057468778274599
2009-07-16,25.42,14.50624968763492,10.913750312365082
2009-07-17,24.34,17.423621896724242,6.916378103275758
2009-07-20,24.4,17.369708114991695,7.030291885008303
2009-07-21,23.87,17.455040532751802,6.414959467248199
2009-07-22,23.47,17.64063604295515,5.829363957044848
2009-07-23,23.43,16.91932268147896,6.51067731852104
2009-07-24,23.09,16.953955290728132,6.136044709271868
2009-07-27,24.28,16.953247476516363,7.326752523483638
2009-07-28,25.01,16.904964951161787,8.105035048838214
2009-07-29,25.61,16.71316128085912,8.89683871914088
2009-07-30,25.4,16.40172551898149,8.998274481018509
2009-07-31,25.92,16.807819608741898,9.112180391258104
2009-08-03,25.56,17.72211499793433,7.8378850020656685
2009-08-04,24.89,17.699552536717107,7.190447463282894
2009-08-05,24.9,17.986428216853085,6.913571783146914
2009-08-06,25.67,18.37054925689509,7.299450743104913
2009-08-07,24.76,17.96072047552683,6.799279524473171
2009-08-10,24.99,18.116950074447097,6.873049925552902
2009-08-11,25.99,17.66372214455403,8.32627785544597
2009-08-12,25.45,17.343549809655705,8.106450190344294
2009-08-13,24.71,17.314022063056537,7.3959779369434635
2009-08-14,24.27,16.815285903011233,7.454714096988766
2009-08-17,27.89,14.206542154937212,13.683457845062788
2009-08-18,26.18,14.20594664216391,11.97405335783609
2009-08-19,26.26,14.155567102734109,12.104432897265893
2009-08-20,25.09,14.101633947880234,10.988366052119765
2009-08-21,25.01,13.030475048900115,11.979524951099886
2009-08-24,25.14,13.678504304199654,11.461495695800346
2009-08-25,24.92,14.338171431532285,10.581828568467717
2009-08-26,24.95,14.576880324678825,10.373119675321174
2009-08-27,24.68,15.70425165361306,8.97574834638694
2009-08-28,24.76,15.68592107592055,9.074078924079451
2009-08-31,26.01,15.382276814568396,10.627723185431606
2009-09-01,29.15,16.255493840545373,12.894506159454625
2009-09-02,28.9,16.360922956850832,12.539077043149167
2009-09-03,27.1,16.800860692238615,10.299139307761386
2009-09-04,25.26,16.87919903312976,8.380800966870243
2009-09-08,25.62,16.69183752616855,8.928162473831453
2009-09-09,24.32,16.659757501236584,7.660242498763417
2009-09-10,23.55,16.40022926669041,7.149770733309591
2009-09-11,24.15,16.39383298682796,7.756167013172039
2009-09-14,23.86,16.339921664439174,7.520078335560825
2009-09-15,23.42,17.212360674817635,6.207639325182367
2009-09-16,23.69,16.505082853473006,7.184917146526995
2009-09-17,23.65,16.75493240810027,6.895067591899728
2009-09-18,23.92,17.004279461359385,6.915720538640617
2009-09-21,24.06,17.202318448395516,6.8576815516044825
2009-09-22,23.08,17.40181369857777,5.67818630142223
2009-09-23,23.49,17.297210179679514,6.192789820320485
2009-09-24,24.95,17.454414914284825,7.495585085715174
2009-09-25,25.61,17.8488688717243,7.7611311282757
2009-09-28,24.88,16.87355682717811,8.00644317282189
2009-09-29,25.19,18.43484743630956,6.755152563690441
2009-09-30,25.61,20.001081970733704,5.608918029266295
2009-10-01,28.27,20.285812776421082,7.9841872235789175
2009-10-02,28.68,20.264269046773162,8.415730953226838
2009-10-05,26.84,19.652096071412046,7.187903928587954
2009-10-06,25.7,18.995065675064378,6.704934324935621
2009-10-07,24.68,20.320701759535986,4.359298240464014
2009-10-08,24.18,20.12798350555785,4.0520164944421495
2009-10-09,23.12,21.414898552176446,1.705101447823555
2009-10-12,23.01,21.393482185002252,1.6165178149977493
2009-10-13,22.99,21.42956369131226,1.5604363086877377
2009-10-14,22.86,20.977144705607788,1.8828552943922112
2009-10-15,21.72,21.06473735891357,0.6552626410864306
2009-10-16,21.43,21.551837972665087,-0.12183797266508734
2009-10-19,21.49,21.32998171588548,0.16001828411451768
2009-10-20,20.9,21.16515910641847,-0.26515910641847285
2009-10-21,22.22,21.5231410347098,0.6968589652902004
2009-10-22,20.69,21.25839881082319,-0.5683988108231901
2009-10-23,22.27,21.23982485803517,1.030175141964829
2009-10-26,24.31,20.73398369826717,3.576016301732828
2009-10-27,24.83,20.60946578638099,4.220534213619008
2009-10-28,27.91,20.059996011963925,7.850003988036075
2009-10-29,24.76,18.77924599125345,5.980754008746551
2009-10-30,30.69,15.966385940469069,14.723614059530933
2009-11-02,29.78,15.956642503985869,13.823357496014133
2009-11-03,28.81,16.45175856861535,12.358241431384648
2009-11-04,27.72,16.50909930916913,11.210900690830869
2009-11-05,25.43,15.262507002455683,10.167492997544317
2009-11-06,24.19,15.773591854742811,8.41640814525719
2009-11-09,23.15,13.938819175238946,9.211180824761053
2009-11-10,22.84,14.029641477956908,8.810358522043092
2009-11-11,23.04,13.994764735429063,9.045235264570936
2009-11-12,24.24,13.553361206726866,10.686638793273133
2009-11-13,23.36,13.584208478965893,9.775791521034106
2009-11-16,22.89,12.499849599095539,10.390150400904462
2009-11-17,22.41,13.142292037540829,9.267707962459172
2009-11-18,21.63,13.360874222894584,8.269125777105415
2009-11-19,22.63,12.811782077447651,9.818217922552348
2009-11-20,22.19,12.749701172969063,9.440298827030938
2009-11-23,21.16,12.08603160677684,9.07396839322316
2009-11-24,20.47,12.141930653730846,8.328069346269153
2009-11-25,20.48,12.07700293947173,8.40299706052827
2009-11-27,24.85,10.067939213166152,14.78206078683385
2009-11-30,24.51,10.090072348601307,14.419927651398694
2009-12-01,21.92,10.037738789189968,11.882261210810034
2009-12-02,21.12,11.498135501028363,9.621864498971638
2009-12-03,22.46,10.911722137225116,11.548277862774885
2009-12-04,21.25,10.759273209655413,10.490726790344587
2009-12-07,22.1,10.724888810612846,11.375111189387155
2009-12-08,23.69,9.836493277586712,13.85350672241329
2009-12-09,22.66,9.842834957470767,12.817165042529233
2009-12-10,22.32,10.697261331761915,11.622738668238085
2009-12-11,21.59,10.9155705302109,10.6744294697891
2009-12-14,21.15,10.711224019691153,10.438775980308845
2009-12-15,21.49,11.4087124602213,10.081287539778698
2009-12-16,20.54,12.050115352145335,8.489884647854664
2009-12-17,22.51,11.809213352294414,10.700786647705588
2009-12-18,21.68,13.442374790192723,8.237625209807277
2009-12-21,20.49,15.022630928036845,5.467369071963153
2009-12-22,19.54,14.999223979926732,4.540776020073267
2009-12-23,19.71,14.963655970384016,4.746344029615985
2009-12-24,19.47,14.979309730425136,4.490690269574863
2009-12-28,19.93,15.411573573130333,4.518426426869667
2009-12-29,20.01,15.657313945885143,4.352686054114859
2009-12-30,19.96,16.601502341655987,3.358497658344014
2009-12-31,21.68,16.91388187259238,4.766118127407619
2010-01-04,20.04,15.760166242778318,4.279833757221681
2010-01-05,19.35,18.76846930359558,0.5815306964044211
2010-01-06,19.16,18.823017823930613,0.3369821760693874
2010-01-07,19.06,18.720701909918063,0.339298090081936
